"id","active","ano_id/id","marca_id/id","modelo_id/id","name","motor_productos/id","tipo_id/id"
"__export__.catalogo_motor_vehiculo_3732","True","__export__.catalogo_ano_vehiculo_3393","__export__.catalogo_marca_vehiculo_756","__export__.catalogo_modelo_vehiculo_1260","CUMMINS NT855","__export__.product_template_8517,__export__.product_template_10419,__export__.product_template_9789,__export__.product_template_9502,__export__.product_template_34750,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4818","True","__export__.catalogo_ano_vehiculo_4358","__export__.catalogo_marca_vehiculo_842","__export__.catalogo_modelo_vehiculo_2069","CUMMINS QSB 3.3T  DIESEL  TIER 4","__export__.product_template_8661,__export__.product_template_16915,__export__.product_template_8662,__export__.product_template_8909,__export__.product_template_9892,__export__.product_template_11625,__export__.product_template_10752,__export__.product_template_10753","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4583","True","__export__.catalogo_ano_vehiculo_4112","__export__.catalogo_marca_vehiculo_792","__export__.catalogo_modelo_vehiculo_1919","CUMMINS  QSB 6.7 LTS.","__export__.product_template_8675,__export__.product_template_8915,__export__.product_template_9427,__export__.product_template_10578,__export__.product_template_17093,__export__.product_template_9735,__export__.product_template_10380,__export__.product_template_9552,__export__.product_template_11371,__export__.product_template_34282,__export__.product_template_34690,__export__.product_template_10724","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4860","True","__export__.catalogo_ano_vehiculo_4399","__export__.catalogo_marca_vehiculo_792","__export__.catalogo_modelo_vehiculo_1764","CUMMINS QSB 6.7 LTS.","__export__.product_template_34198,__export__.product_template_34197,__export__.product_template_9871","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4831","True","__export__.catalogo_ano_vehiculo_4373","__export__.catalogo_marca_vehiculo_792","__export__.catalogo_modelo_vehiculo_1764","CUMMINS QSB 6,7 TIER III","__export__.product_template_8621,__export__.product_template_8895,__export__.product_template_9427,__export__.product_template_34660","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4835","True","__export__.catalogo_ano_vehiculo_4376","__export__.catalogo_marca_vehiculo_706","__export__.catalogo_modelo_vehiculo_1229","CUMMINS QSF 2.8 LTS  TIER 4","__export__.product_template_8694,__export__.product_template_8922,__export__.product_template_27495,__export__.product_template_27496","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4670","True","__export__.catalogo_ano_vehiculo_4199","__export__.catalogo_marca_vehiculo_895","__export__.catalogo_modelo_vehiculo_1972","CUMMINS  QSL 8.9 LTS.","__export__.product_template_8619,__export__.product_template_8893,__export__.product_template_9523,__export__.product_template_24489,__export__.product_template_10675,__export__.product_template_10757","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4939","True","__export__.catalogo_ano_vehiculo_4479","__export__.catalogo_marca_vehiculo_895","__export__.catalogo_modelo_vehiculo_1972","CUMMINS QSL 8.9 LTS","__export__.product_template_27756,__export__.product_template_27754,__export__.product_template_9705,__export__.product_template_9523","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4933","True","__export__.catalogo_ano_vehiculo_4472","__export__.catalogo_marca_vehiculo_924","__export__.catalogo_modelo_vehiculo_2133","CUMMINS QSL 8.9 LTS","__export__.product_template_9705,__export__.product_template_9592,__export__.product_template_16931,__export__.product_template_9523,__export__.product_template_8917,__export__.product_template_8683","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_4368","True","__export__.catalogo_ano_vehiculo_3953","__export__.catalogo_marca_vehiculo_615","__export__.catalogo_modelo_vehiculo_904","CUMMINS V6-408 6,7L TURBO DIESEL","__export__.product_template_10341,__export__.product_template_9871,__export__.product_template_10490","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_4892","True","__export__.catalogo_ano_vehiculo_4432","__export__.catalogo_marca_vehiculo_904","__export__.catalogo_modelo_vehiculo_2030","CUMMINS X12i  EURO VI","__export__.product_template_34318,__export__.product_template_34509,__export__.product_template_34549,__export__.product_template_34550,__export__.product_template_34551,__export__.product_template_34552,__export__.product_template_34616","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_4660","True","__export__.catalogo_ano_vehiculo_4187","__export__.catalogo_marca_vehiculo_668","__export__.catalogo_modelo_vehiculo_1964","CUMMINS X15","__export__.product_template_34708,__export__.product_template_27342,__export__.product_template_16853,__export__.product_template_16685,__export__.product_template_34044,__export__.product_template_34335,__export__.product_template_34030,__export__.product_template_34285","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_4661","True","__export__.catalogo_ano_vehiculo_4188","__export__.catalogo_marca_vehiculo_668","__export__.catalogo_modelo_vehiculo_1965","CUMMINS X15  14.9 LTS.","__export__.product_template_34708,__export__.product_template_10488,__export__.product_template_16853,__export__.product_template_27342,__export__.product_template_16685,__export__.product_template_34044,__export__.product_template_34335,__export__.product_template_34030,__export__.product_template_34285","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_4932","True","__export__.catalogo_ano_vehiculo_4471","__export__.catalogo_marca_vehiculo_660","__export__.catalogo_modelo_vehiculo_2132","CUMMINS X15 14.9 LTS EURO VI","__export__.product_template_34105,__export__.product_template_16853,__export__.product_template_34335","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_4843","True","__export__.catalogo_ano_vehiculo_4384","__export__.catalogo_marca_vehiculo_871","__export__.catalogo_modelo_vehiculo_2080","CUMMINS Z14  13.5 LTS. EURO VI","__export__.product_template_34408,__export__.product_template_34382,__export__.product_template_34383","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_4916","True","__export__.catalogo_ano_vehiculo_4455","__export__.catalogo_marca_vehiculo_871","__export__.catalogo_modelo_vehiculo_2122","CUMMINS Z14 13.5 LTS EUROVI 560HP","__export__.product_template_34046,__export__.product_template_34501","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_4091","True","__export__.catalogo_ano_vehiculo_3711","__export__.catalogo_marca_vehiculo_660","__export__.catalogo_modelo_vehiculo_1683","CUMM.  ISM","__export__.product_template_10435,__export__.product_template_9808,__export__.product_template_8197,__export__.product_template_9974,__export__.product_template_8713,__export__.product_template_9450,__export__.product_template_9656,__export__.product_template_8930,__export__.product_template_10777,__export__.product_template_9491,__export__.product_template_10372,__export__.product_template_10776,__export__.product_template_27389,__export__.product_template_34276,__export__.product_template_24511,__export__.product_template_34413","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_3988","True","__export__.catalogo_ano_vehiculo_1223","__export__.catalogo_marca_vehiculo_668","__export__.catalogo_modelo_vehiculo_983","CUMM.  ISX","__export__.product_template_10693,__export__.product_template_17126,__export__.product_template_9987,__export__.product_template_9789,__export__.product_template_9638,__export__.product_template_9514,__export__.product_template_9386,__export__.product_template_9696,__export__.product_template_28156,__export__.product_template_34326,__export__.product_template_8351","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_2497","True","__export__.catalogo_ano_vehiculo_2579","__export__.catalogo_marca_vehiculo_761","__export__.catalogo_modelo_vehiculo_1277","CUMM. KTA38","__export__.product_template_10453,__export__.product_template_9488,__export__.product_template_9481,__export__.product_template_9388,__export__.product_template_9638,__export__.product_template_34279","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1595","True","__export__.catalogo_ano_vehiculo_1193","__export__.catalogo_marca_vehiculo_660","__export__.catalogo_modelo_vehiculo_959","CUMM.  L10","__export__.product_template_8515,__export__.product_template_10214,__export__.product_template_8830,__export__.product_template_9502,__export__.product_template_9536,__export__.product_template_10213,__export__.product_template_8150,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_2496","True","__export__.catalogo_ano_vehiculo_2581","__export__.catalogo_marca_vehiculo_761","__export__.catalogo_modelo_vehiculo_1277","CUMM. LTA10","__export__.product_template_9789,__export__.product_template_9388,__export__.product_template_9502,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3969","True","__export__.catalogo_ano_vehiculo_3595","__export__.catalogo_marca_vehiculo_678","__export__.catalogo_modelo_vehiculo_1118","CUMMM. 4BT3.9","__export__.product_template_8588,__export__.product_template_8639,__export__.product_template_8876,__export__.product_template_8901,__export__.product_template_9549,__export__.product_template_9857,__export__.product_template_9928,__export__.product_template_9901,__export__.product_template_16916,__export__.product_template_34265,__export__.product_template_11172,__export__.product_template_10698","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1213","True","__export__.catalogo_ano_vehiculo_1246","__export__.catalogo_marca_vehiculo_671","__export__.catalogo_modelo_vehiculo_1006","CUMM. N14","__export__.product_template_10249,__export__.product_template_8566,__export__.product_template_9789,__export__.product_template_9502,__export__.product_template_9536,__export__.product_template_28133,__export__.product_template_8150,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_1408","True","__export__.catalogo_ano_vehiculo_1391","__export__.catalogo_marca_vehiculo_678","__export__.catalogo_modelo_vehiculo_1082","CUMM. N14","__export__.product_template_9388,__export__.product_template_9502,__export__.product_template_9931,__export__.product_template_9557,__export__.product_template_10709,__export__.product_template_11965,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_1533","True","__export__.catalogo_ano_vehiculo_1724","__export__.catalogo_marca_vehiculo_653","__export__.catalogo_modelo_vehiculo_1154","CUMM. N14","__export__.product_template_8576,__export__.product_template_10235,__export__.product_template_9536,__export__.product_template_9502,__export__.product_template_8150,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_3035","True","__export__.catalogo_ano_vehiculo_1636","__export__.catalogo_marca_vehiculo_681","__export__.catalogo_modelo_vehiculo_1089","CUMM NH220","__export__.product_template_8501,__export__.product_template_8822,__export__.product_template_10472,__export__.product_template_9987,__export__.product_template_10480,__export__.product_template_10535,__export__.product_template_10546,__export__.product_template_9388","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_2563","True","__export__.catalogo_ano_vehiculo_2646","__export__.catalogo_marca_vehiculo_771","__export__.catalogo_modelo_vehiculo_1297","CUMM NT855","__export__.product_template_10192,__export__.product_template_8469,__export__.product_template_9789,__export__.product_template_9388,__export__.product_template_9502,__export__.product_template_9536,__export__.product_template_8150,__export__.product_template_34281","__export__.catalogo_tipo_vehiculo_11"
"__export__.catalogo_motor_vehiculo_3938","True","__export__.catalogo_ano_vehiculo_3567","__export__.catalogo_marca_vehiculo_839","__export__.catalogo_modelo_vehiculo_1630","CUMM. NT855","__export__.product_template_9488,__export__.product_template_9481,__export__.product_template_10543,__export__.product_template_34279","__export__.catalogo_tipo_vehiculo_11"
