Unnamed: 0,Template,Linea,Cuenta,Referencia,Producto,Variante,Clase,Bodega,Cantidad
949,8600,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02639025,DA2639 FILTRO AIRE 1_ CATERPILLAR 6I0273,025 DA2639,C,Ubicaciones físicas / BD7 / Existencias,10.0
950,8600,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02639025,DA2639 FILTRO AIRE 1_ CATERPILLAR 6I0273,025 DA2639,C,Ubicaciones físicas / BD6 / Existencias,15.0
951,8600,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02639025,DA2639 FILTRO AIRE 1_ CATERPILLAR 6I0273,025 DA2639,C,Physical Locations / BD5 / Existencias,6.0
952,8600,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02639025,DA2639 FILTRO AIRE 1_ CATERPILLAR 6I0273,025 DA2639,C,Ubicaciones físicas / BD4 / Existencias,4.0
953,8600,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02639025,DA2639 FILTRO AIRE 1_ CATERPILLAR 6I0273,025 DA2639,C,Ubicaciones físicas / BD1 / Existencias,59.0
954,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD6 / Existencias,10.0
955,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD7 / Existencias,10.0
956,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD1 / Existencias,87.0
957,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Physical Locations / BD2 / Existencias,5.0
958,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Physical Locations / BD3 / Existencias,1.0
959,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD4 / Existencias,5.0
960,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Physical Locations / BD5 / Existencias,12.0
961,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD7 / Entrada,3.0
962,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD14 / Existencias,2.0
963,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD8 / Existencias,2.0
964,8601,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02640025,DA2640 FILTRO AIRE 1_ CATERPILLAR,025 DA2640,B,Ubicaciones físicas / BD9 / Existencias,5.0
965,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD4 / Existencias,2.0
966,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Physical Locations / BD3 / Existencias,1.0
967,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Physical Locations / BD2 / Existencias,6.0
968,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD1 / Existencias,61.0
969,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD5 / Entrada,30.0
970,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD11 / Existencias,1.0
971,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD12 / Existencias,2.0
972,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD6 / Existencias,2.0
973,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD6 / Entrada,2.0
974,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD7 / Existencias,1.0
975,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Ubicaciones físicas / BD8 / Existencias,1.0
976,8602,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02642025,DA2642 FILTRO AIRE PARA CARCASA DAX122,025 DA2642,C,Physical Locations / BD5 / Existencias,16.0
977,8603,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02645025,DA2645 FILTRO AIRE DODGE RAM 6500,025 DA2645,C,Ubicaciones físicas / BD4 / Existencias,1.0
978,8603,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02645025,DA2645 FILTRO AIRE DODGE RAM 6500,025 DA2645,C,Physical Locations / BD3 / Existencias,3.0
979,8603,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02645025,DA2645 FILTRO AIRE DODGE RAM 6500,025 DA2645,C,Ubicaciones físicas / BD1 / Existencias,4.0
980,8603,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02645025,DA2645 FILTRO AIRE DODGE RAM 6500,025 DA2645,C,Ubicaciones físicas / BD7 / Existencias,2.0
981,8604,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02649025,DA2649 FILTRO AIRE TRACTO KUBOTA L-4200,025 DA2649,C,Ubicaciones físicas / BD6 / Existencias,1.0
982,8604,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02649025,DA2649 FILTRO AIRE TRACTO KUBOTA L-4200,025 DA2649,C,Ubicaciones físicas / BD9 / Existencias,6.0
983,8604,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02649025,DA2649 FILTRO AIRE TRACTO KUBOTA L-4200,025 DA2649,C,Ubicaciones físicas / BD4 / Existencias,1.0
984,8604,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02649025,DA2649 FILTRO AIRE TRACTO KUBOTA L-4200,025 DA2649,C,Physical Locations / BD2 / Existencias,2.0
985,8604,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02649025,DA2649 FILTRO AIRE TRACTO KUBOTA L-4200,025 DA2649,C,Ubicaciones físicas / BD1 / Existencias,61.0
986,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD4 / Existencias,1.0
987,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD1 / Existencias,6.0
988,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Physical Locations / BD2 / Existencias,3.0
989,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD5 / Entrada,2.0
990,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD9 / Existencias,4.0
991,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD8 / Existencias,2.0
992,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD7 / Existencias,5.0
993,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD6 / Existencias,3.0
994,8606,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02653025,DA2653 FILTRO AIRE HITACHI EX100,025 DA2653,B,Ubicaciones físicas / BD14 / Existencias,5.0
995,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD1 / Existencias,30.0
996,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Physical Locations / BD2 / Existencias,1.0
997,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Physical Locations / BD3 / Existencias,2.0
998,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD4 / Existencias,2.0
999,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Physical Locations / BD5 / Existencias,2.0
1000,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD6 / Existencias,1.0
1001,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD6 / Entrada,2.0
1002,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD7 / Existencias,4.0
1003,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD8 / Existencias,1.0
1004,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD9 / Existencias,5.0
1005,8607,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02654025,DA2654 FILTRO AIRE 1_ DINA 9400,025 DA2654,C,Ubicaciones físicas / BD9 / Entrada,2.0
1006,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Ubicaciones físicas / BD1 / Existencias,7.0
1007,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Ubicaciones físicas / BD9 / Existencias,3.0
1008,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Ubicaciones físicas / BD8 / Existencias,2.0
1009,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Ubicaciones físicas / BD7 / Existencias,4.0
1010,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Ubicaciones físicas / BD5 / Entrada,1.0
1011,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Physical Locations / BD5 / Existencias,2.0
1012,8608,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02659025,DA2659 FILTRO AIRE 1¦ KUBOTA.,025 DA2659,C,Physical Locations / BD2 / Existencias,1.0
1013,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Physical Locations / BD5 / Existencias,32.0
1014,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD4 / Existencias,6.0
1015,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Physical Locations / BD3 / Existencias,20.0
1016,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Physical Locations / BD2 / Existencias,16.0
1017,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD9 / Existencias,34.0
1018,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD7 / Existencias,80.0
1019,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD6 / Entrada,12.0
1020,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD6 / Existencias,12.0
1021,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD1 / Existencias,394.0
1022,8609,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02663025,DA2663 FILTRO AIRE - KAESER - JCB - MASSEY FERGUSON,025 DA2663,A,Ubicaciones físicas / BD14 / Existencias,1.0
1023,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD9 / Existencias,132.0
1024,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD4 / Entrada,6.0
1025,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Physical Locations / BD5 / Existencias,45.0
1026,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD5 / Entrada,120.0
1027,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD11 / Existencias,1.0
1028,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD26 / Existencias,2.0
1029,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD14 / Existencias,65.0
1030,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD8 / Existencias,10.0
1031,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD7 / Existencias,110.0
1032,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD6 / Entrada,48.0
1033,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD6 / Existencias,136.0
1034,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD12 / Existencias,1.0
1035,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD1 / Existencias,968.0
1036,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Physical Locations / BD2 / Existencias,97.0
1037,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Physical Locations / BD3 / Existencias,17.0
1038,8611,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02666025,"DA2666 FILTRO AIRE 1_ DONSSON -BOBCAT, LANDINI.",025 DA2666,AAA,Ubicaciones físicas / BD4 / Existencias,13.0
1039,8612,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02667025,DA2667 FILTRO AIRE 1_ ISUZU 660,025 DA2667,C,Physical Locations / BD5 / Existencias,2.0
1040,8612,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02667025,DA2667 FILTRO AIRE 1_ ISUZU 660,025 DA2667,C,Ubicaciones físicas / BD11 / Existencias,1.0
1041,8612,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAR02667025,DA2667 FILTRO AIRE 1_ ISUZU 660,025 DA2667,C,Physical Locations / BD3 / Existencias,2.0
1042,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Physical Locations / BD3 / Existencias,11.0
1043,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD4 / Existencias,15.0
1044,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Physical Locations / BD5 / Existencias,194.0
1045,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD1 / Existencias,1086.0
1046,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD9 / Existencias,184.0
1047,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD8 / Existencias,15.0
1048,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD7 / Existencias,66.0
1049,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD6 / Existencias,100.0
1050,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD6 / Entrada,36.0
1051,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Ubicaciones físicas / BD26 / Existencias,2.0
1052,8615,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02671025,"DA2671 FILTROAIRE KUBOTA, NISSAN.",025 DA2671,AAA,Physical Locations / BD2 / Existencias,68.0
1053,8616,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02672025,DA2672 FILTRO AIRE 1_ FORD,025 DA2672,C,Ubicaciones físicas / BD4 / Existencias,1.0
1054,8616,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02672025,DA2672 FILTRO AIRE 1_ FORD,025 DA2672,C,Ubicaciones físicas / BD9 / Existencias,14.0
1055,8616,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02672025,DA2672 FILTRO AIRE 1_ FORD,025 DA2672,C,Ubicaciones físicas / BD7 / Existencias,5.0
1056,8616,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02672025,DA2672 FILTRO AIRE 1_ FORD,025 DA2672,C,Physical Locations / BD5 / Existencias,5.0
1057,8616,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02672025,DA2672 FILTRO AIRE 1_ FORD,025 DA2672,C,Physical Locations / BD2 / Existencias,12.0
1058,8616,Donsson Aire Elemento Axial,1430051001-FILTROS MANUFACTURADO,DAE02672025,DA2672 FILTRO AIRE 1_ FORD,025 DA2672,C,Ubicaciones físicas / BD1 / Existencias,46.0
1059,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD6 / Entrada,12.0
1060,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Physical Locations / BD2 / Existencias,12.0
1061,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Physical Locations / BD3 / Existencias,11.0
1062,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD4 / Existencias,4.0
1063,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Physical Locations / BD5 / Existencias,65.0
1064,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD14 / Existencias,13.0
1065,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD6 / Existencias,27.0
1066,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD7 / Existencias,8.0
1067,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD9 / Entrada,12.0
1068,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD9 / Existencias,6.0
1069,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD8 / Existencias,2.0
1070,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD7 / Entrada,6.0
1071,8619,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02688025,DA2688 FILTRO AIRE- CATERPILLAR 6I2503,025 DA2688,A,Ubicaciones físicas / BD1 / Existencias,417.0
1072,8620,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02689025,DA2689 FILTRO AIRE CAT 6I2505,025 DA2689,B,Ubicaciones físicas / BD9 / Existencias,6.0
1073,8620,Donsson Aire Elemento Radial,1430051001-FILTROS MANUFACTURADO,DAB02689025,DA2689 FILTRO AIRE CAT 6I2505,025 DA2689,B,Ubicaciones físicas / BD7 / Existencias,7.0
