,store_name,product_ref,año,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,producto_costo_unitario
4333,0,DAE61043189,0.0,0,0.0,0.0,0.0,0.0,0.0,5681.91
4334,0,DAE61045115,0.0,0,0.0,0.0,0.0,0.0,0.0,7295.65
4335,0,DAE61045189,0.0,0,0.0,0.0,0.0,0.0,0.0,6078.33
4336,0,DAE61046189,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
4337,0,DAE61051136,0.0,0,0.0,0.0,0.0,0.0,0.0,9900.31
4338,0,DAE61054115,0.0,0,0.0,0.0,0.0,0.0,0.0,9128.0
4339,0,DAE61054122,0.0,0,0.0,0.0,0.0,0.0,0.0,9464.19
4340,0,DAE61054136,0.0,0,0.0,0.0,0.0,0.0,0.0,14465.0
4341,0,DAE61054139,0.0,0,0.0,0.0,0.0,0.0,0.0,9309.0
4342,0,DAE61055136,0.0,0,0.0,0.0,0.0,0.0,0.0,13617.45
4343,0,DAE61056115,0.0,0,0.0,0.0,0.0,0.0,0.0,7007.0
4344,0,DAE61056136,0.0,0,0.0,0.0,0.0,0.0,0.0,11262.31
4345,0,DAE61056139,0.0,0,0.0,0.0,0.0,0.0,0.0,10636.58
4346,0,DAE61057136,0.0,0,0.0,0.0,0.0,0.0,0.0,6945.98
4347,0,DAE61062136,0.0,0,0.0,0.0,0.0,0.0,0.0,4860.63
4348,0,DAE61063115,0.0,0,0.0,0.0,0.0,0.0,0.0,7407.89
4349,0,DAE61063136,0.0,0,0.0,0.0,0.0,0.0,0.0,13750.0
4350,0,DAE61064136,0.0,0,0.0,0.0,0.0,0.0,0.0,13145.0
4351,0,DAE61065136,0.0,0,0.0,0.0,0.0,0.0,0.0,21125.59
4352,0,DAE61071118,0.0,0,0.0,0.0,0.0,0.0,0.0,13140.66
4353,0,DAE61075136,0.0,0,0.0,0.0,0.0,0.0,0.0,4927.55
4354,0,DAE61076136,0.0,0,0.0,0.0,0.0,0.0,0.0,8559.54
4355,0,DAE61077136,0.0,0,0.0,0.0,0.0,0.0,0.0,6875.0
4356,0,DAE61078136,0.0,0,0.0,0.0,0.0,0.0,0.0,10819.7
4357,0,DAE61080136,0.0,0,0.0,0.0,0.0,0.0,0.0,3850.0
4358,0,DAE61081136,0.0,0,0.0,0.0,0.0,0.0,0.0,12761.5
4359,0,DAE61082115,0.0,0,0.0,0.0,0.0,0.0,0.0,3318.0
4360,0,DAE61082136,0.0,0,0.0,0.0,0.0,0.0,0.0,13750.0
4361,0,DAE61083115,0.0,0,0.0,0.0,0.0,0.0,0.0,3972.5
4362,0,DAE61083136,0.0,0,0.0,0.0,0.0,0.0,0.0,9625.0
4363,0,DAE61085115,0.0,0,0.0,0.0,0.0,0.0,0.0,7357.0
4364,0,DAE6737136,0.0,0,0.0,0.0,0.0,0.0,0.0,10115.82
4365,0,DAJ00041025,0.0,0,0.0,0.0,0.0,0.0,0.0,6002.5
4366,0,DAJ00124125,0.0,0,0.0,0.0,0.0,0.0,0.0,12068.63
4367,0,DAJ00126125,0.0,0,0.0,0.0,0.0,0.0,0.0,8518.5
4368,0,DAJ00128125,0.0,0,0.0,0.0,0.0,0.0,0.0,7100.0
4369,0,DAJ00129125,0.0,0,0.0,0.0,0.0,0.0,0.0,7933.85
4370,PRINCIPAL COTA,DAP02020025,2025.0,37,4.0,2.224359,5.0,0.2,3.5294117647058822,25852.39
4371,SUCURSAL BARRANQUILLA,DAP02020025,2025.0,37,1.0,2.859435,3.0,0.21,3.8918918918918917,25852.39
4372,SUCURSAL BUCARAMANGA,DAP02020025,2025.0,37,4.0,8.669048,8.0,0.28,3.7241379310344827,25852.39
4373,SUCURSAL CALLE 6,DAP02020025,2025.0,37,3.0,2.788677,3.0,0.13,1.7647058823529411,25852.39
4374,SUCURSAL MEDELLIN,DAP02020025,2025.0,37,2.0,5.697815,2.0,0.28,3.5844155844155843,25852.39
4375,SUCURSAL VALLADOLID,DAP02020025,2025.0,37,2.0,1.187025,2.0,0.56,6.857142857142857,25852.39
4376,SUCURSAL BARRANQUILLA,DAP02988025,2025.0,37,1.0,0.744194,1.0,0.66,4.0,69409.47
4377,0,DAP02993025,0.0,0,0.0,0.0,0.0,0.0,0.0,34861.42
4378,PRINCIPAL COTA,DAP04020025,2025.0,37,4.0,2.123662,5.0,0.18,3.75,7625.26
4379,SUCURSAL BARRANQUILLA,DAP04020025,2025.0,37,1.0,2.881183,4.0,0.26,4.8,7625.26
4380,SUCURSAL BUCARAMANGA,DAP04020025,2025.0,37,4.0,7.142006,7.0,0.24,4.153846153846154,7625.26
4381,SUCURSAL CALLE 6,DAP04020025,2025.0,37,3.0,3.083527,4.0,0.19,2.769230769230769,7625.26
4382,SUCURSAL MEDELLIN,DAP04020025,2025.0,37,2.0,5.168078,2.0,0.21,3.652173913043478,7625.26
4383,SUCURSAL VALLADOLID,DAP04020025,2025.0,37,2.0,1.188008,2.0,0.56,6.857142857142857,7625.26
4384,SUCURSAL VALLADOLID,DAP08015025,2025.0,37,1.0,0.399845,1.0,0.65,6.0,64116.17
4385,SUCURSAL BARRANQUILLA,DAP08046025,2025.0,37,2.0,0.412003,2.0,51542.28,0.0,30519.01
4386,SUCURSAL CALI,DAP08046025,2025.0,37,1.0,1.055666,1.0,0.67,10.285714285714285,30519.01
4387,0,DAP08050025,0.0,0,0.0,0.0,0.0,0.0,0.0,55434.87
4388,0,DAP08050189,0.0,0,0.0,0.0,0.0,0.0,0.0,54568.0
4389,0,DAP08066025,0.0,0,0.0,0.0,0.0,0.0,0.0,42514.16
4390,SUCURSAL BARRANQUILLA,DAP08109025,2025.0,37,2.0,2.51535,5.0,0.34,2.857142857142857,20156.95
4391,SUCURSAL BUCARAMANGA,DAP08109025,2025.0,37,1.0,0.701244,2.0,1.17,6.0,20156.95
4392,SUCURSAL CALLE 6,DAP08109025,2025.0,37,1.0,0.561042,1.0,0.56,8.0,20156.95
4393,SUCURSAL MEDELLIN,DAP08109025,2025.0,37,1.0,1.665828,2.0,0.28,4.421052631578948,20156.95
4394,0,DAP08139025,0.0,0,0.0,0.0,0.0,0.0,0.0,43341.17
4395,0,DAP08140025,0.0,0,0.0,0.0,0.0,0.0,0.0,48919.0
4396,SUCURSAL CALLE 6,DAP08153025,2025.0,37,1.0,0.200491,1.0,2108.71,0.0,42476.43
4397,SUCURSAL MEDELLIN,DAP08153025,2025.0,37,2.0,0.927754,2.0,0.35,5.333333333333333,42476.43
4398,0,DAP08159025,0.0,0,0.0,0.0,0.0,0.0,0.0,30407.73
4399,0,DAP08165025,0.0,0,0.0,0.0,0.0,0.0,0.0,53448.95
4400,0,DAP08175025,0.0,0,0.0,0.0,0.0,0.0,0.0,136856.74
4401,0,DAP08187025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4402,0,DAP08203025,0.0,0,0.0,0.0,0.0,0.0,0.0,28671.41
4403,0,DAP08203109,0.0,0,0.0,0.0,0.0,0.0,0.0,295345.0
4404,0,DAP08203136,0.0,0,0.0,0.0,0.0,0.0,0.0,170984.92
4405,0,DAP08203139,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4406,SUCURSAL BARRANQUILLA,DAP08203189,2025.0,37,2.0,6.081151,21.0,1.12,12.0,29930.27
4407,0,DAP08206025,0.0,0,0.0,0.0,0.0,0.0,0.0,94763.0
4408,0,DAP08208025,0.0,0,0.0,0.0,0.0,0.0,0.0,19561.0
4409,0,DAP08230025,0.0,0,0.0,0.0,0.0,0.0,0.0,43669.67
4410,0,DAP08231025,0.0,0,0.0,0.0,0.0,0.0,0.0,17304.0
4411,0,DAP08231189,0.0,0,0.0,0.0,0.0,0.0,0.0,26547.0
4412,SUCURSAL CALI,DAP09046025,2025.0,37,1.0,0.662419,1.0,0.51,6.0,9441.73
4413,SUCURSAL CALLE 6,DAP09046025,2025.0,37,1.0,0.403465,2.0,10623.32,0.0,9441.73
4414,0,DAP09050189,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4415,SUCURSAL CALLE 6,DAP09109025,2025.0,37,1.0,0.807422,1.0,0.49,5.333333333333333,6270.0
4416,SUCURSAL MEDELLIN,DAP09109025,2025.0,37,2.0,1.866489,3.0,0.27,4.2,6270.0
4417,SUCURSAL CALLE 6,DAP09153025,2025.0,37,1.0,0.200007,1.0,32.62,0.0,12948.06
4418,SUCURSAL MEDELLIN,DAP09153025,2025.0,37,1.0,0.6759,1.0,0.37,6.0,12948.06
4419,0,DAP09237189,0.0,0,0.0,0.0,0.0,0.0,0.0,20549.0
4420,SUCURSAL BARRANQUILLA,DAP18175189,2025.0,37,1.0,0.351884,1.0,0.64,4.8,83251.17
4421,SUCURSAL MEDELLIN,DAP18175189,2025.0,37,3.0,1.323403,5.0,0.31,6.0,83251.17
4422,SUCURSAL CALLE 6,DAP18208189,2025.0,37,1.0,0.26951,1.0,0.74,12.0,34658.0
4423,0,DAR00001025,0.0,0,0.0,0.0,0.0,0.0,0.0,2389.5
4424,PRINCIPAL COTA,DAR02005025,2025.0,37,1.0,0.202443,1.0,8108.43,0.0,29483.95
4425,SUCURSAL CALLE 6,DAR02005025,2025.0,37,1.0,0.345444,1.0,0.6,6.0,29483.95
4426,SUCURSAL MEDELLIN,DAR02005025,2025.0,37,2.0,0.651842,2.0,0.52,6.0,29483.95
4427,0,DAR02006025,0.0,0,0.0,0.0,0.0,0.0,0.0,24672.45
4428,0,DAR02007025,0.0,0,0.0,0.0,0.0,0.0,0.0,4035.73
4429,0,DAR02008025,0.0,0,0.0,0.0,0.0,0.0,0.0,4622.84
4430,0,DAR02009025,0.0,0,0.0,0.0,0.0,0.0,0.0,7505.65
4431,PRINCIPAL COTA,DAR02011025,2025.0,37,1.0,0.6,3.0,0.0,0.0,49603.51
4432,SUCURSAL BARRANQUILLA,DAR02011025,2025.0,37,1.0,0.342523,1.0,0.45,6.0,49603.51
4433,SUCURSAL NORTE,DAR02017025,2025.0,37,1.0,0.720079,1.0,0.4,4.0,21859.54
4434,SUCURSAL BUCARAMANGA,DAR02023025,2025.0,37,1.0,0.420139,2.0,86476.51,0.0,83932.61
4435,SUCURSAL VALLADOLID,DAR02023025,2025.0,37,1.0,0.591402,1.0,0.51,6.0,83932.61
4436,0,DAR02027025,0.0,0,0.0,0.0,0.0,0.0,0.0,7999.6
4437,SUCURSAL BUCARAMANGA,DAR02031025,2025.0,37,1.0,1.285934,3.0,0.46,5.538461538461539,18109.58
4438,SUCURSAL CALI,DAR02031025,2025.0,37,1.0,1.35933,6.0,0.79,8.0,18109.58
4439,SUCURSAL MEDELLIN,DAR02031025,2025.0,37,1.0,1.243038,4.0,0.45,5.333333333333333,18109.58
4440,SUCURSAL BUCARAMANGA,DAR02032025,2025.0,37,1.0,2.477695,12.0,0.78,12.0,36271.17
4441,SUCURSAL CALI,DAR02032025,2025.0,37,1.0,0.233483,1.0,0.74,12.0,36271.17
4442,SUCURSAL BARRANQUILLA,DAR02036025,2025.0,37,2.0,2.170571,2.0,0.58,3.84,52614.6
4443,SUCURSAL CALLE 6,DAR02036025,2025.0,37,1.0,2.00667,2.0,0.25,5.0,52614.6
4444,SUCURSAL VALLADOLID,DAR02036025,2025.0,37,1.0,0.582562,1.0,0.27,5.142857142857142,52614.6
4445,0,DAR02042025,0.0,0,0.0,0.0,0.0,0.0,0.0,23488.4
4446,0,DAR02044025,0.0,0,0.0,0.0,0.0,0.0,0.0,42579.89
4447,SUCURSAL BARRANQUILLA,DAR02046025,2025.0,37,1.0,0.521005,2.0,0.78,12.0,46686.45
4448,SUCURSAL BUCARAMANGA,DAR02047025,2025.0,37,1.0,1.448965,2.0,0.35,3.84,30410.6
4449,SUCURSAL BUCARAMANGA,DAR02049025,2025.0,37,2.0,2.814974,13.0,1.58,8.0,44883.42
4450,SUCURSAL CALLE 6,DAR02049025,2025.0,37,1.0,0.329646,1.0,0.62,6.0,44883.42
4451,SUCURSAL MEDELLIN,DAR02049025,2025.0,37,1.0,0.385768,1.0,0.51,6.0,44883.42
4452,0,DAR02052025,0.0,0,0.0,0.0,0.0,0.0,0.0,12853.06
4453,0,DAR02053025,0.0,0,0.0,0.0,0.0,0.0,0.0,11435.91
4454,0,DAR02056025,0.0,0,0.0,0.0,0.0,0.0,0.0,26137.03
4455,0,DAR02058025,0.0,0,0.0,0.0,0.0,0.0,0.0,75935.91
4456,0,DAR02066025,0.0,0,0.0,0.0,0.0,0.0,0.0,15526.91
4457,0,DAR02071025,0.0,0,0.0,0.0,0.0,0.0,0.0,8814.19
4458,0,DAR02103025,0.0,0,0.0,0.0,0.0,0.0,0.0,59591.66
4459,SUCURSAL BARRANQUILLA,DAR02106025,2025.0,37,1.0,1.305326,1.0,0.37,3.4285714285714284,48072.83
4460,SUCURSAL BUCARAMANGA,DAR02106025,2025.0,37,1.0,0.472994,1.0,0.37,6.0,48072.83
4461,SUCURSAL CALLE 6,DAR02106025,2025.0,37,1.0,0.737632,1.0,0.23,3.4285714285714284,48072.83
4462,SUCURSAL BARRANQUILLA,DAR02109025,2025.0,37,2.0,0.698946,3.0,0.61,6.0,34859.29
4463,SUCURSAL MEDELLIN,DAR02109025,2025.0,37,1.0,1.518078,2.0,1.19,3.0,34859.29
4464,SUCURSAL CALLE 6,DAR02110025,2025.0,37,1.0,0.286698,1.0,0.44,6.0,62209.55
4465,0,DAR02111025,0.0,0,0.0,0.0,0.0,0.0,0.0,71680.91
4466,PRINCIPAL COTA,DAR02122025,2025.0,37,1.0,0.352379,1.0,0.36,4.0,87994.63
4467,SUCURSAL BUCARAMANGA,DAR02122025,2025.0,37,1.0,0.513666,1.0,0.85,12.0,87994.63
4468,SUCURSAL CALI,DAR02122025,2025.0,37,1.0,0.356348,1.0,3.35,12.0,87994.63
4469,SUCURSAL CALLE 6,DAR02122025,2025.0,37,1.0,1.527367,1.0,0.65,7.5,87994.63
4470,SUCURSAL MEDELLIN,DAR02122025,2025.0,37,1.0,0.404306,2.0,18493.92,0.0,87994.63
4471,SUCURSAL VALLADOLID,DAR02122025,2025.0,37,1.0,0.256094,1.0,0.53,6.0,87994.63
4472,SUCURSAL CALLE 6,DAR02123025,2025.0,37,1.0,0.488812,1.0,0.33,3.0,55622.79
4473,SUCURSAL BARRANQUILLA,DAR02124025,2025.0,37,1.0,2.434044,1.0,0.19,2.3333333333333335,41560.81
4474,SUCURSAL BUCARAMANGA,DAR02124025,2025.0,37,2.0,1.881858,2.0,0.59,9.0,41560.81
4475,SUCURSAL CALLE 6,DAR02124025,2025.0,37,1.0,0.401657,1.0,0.44,8.0,41560.81
4476,SUCURSAL CALI,DAR02132025,2025.0,37,1.0,0.320195,1.0,0.86,12.0,40246.39
4477,SUCURSAL CALLE 6,DAR02132025,2025.0,37,2.0,1.17996,2.0,0.4,5.142857142857142,40246.39
4478,SUCURSAL BUCARAMANGA,DAR02133025,2025.0,37,1.0,1.2033,6.0,14169.62,0.0,34316.07
4479,0,DAR02134025,0.0,0,0.0,0.0,0.0,0.0,0.0,7779.46
4480,0,DAR02135025,0.0,0,0.0,0.0,0.0,0.0,0.0,61480.82
4481,0,DAR02136025,0.0,0,0.0,0.0,0.0,0.0,0.0,66424.3
4482,0,DAR02139025,0.0,0,0.0,0.0,0.0,0.0,0.0,61177.5
4483,0,DAR02140025,0.0,0,0.0,0.0,0.0,0.0,0.0,48156.2
4484,SUCURSAL BARRANQUILLA,DAR02142025,2025.0,37,3.0,3.2569,3.0,0.26,3.5789473684210527,33342.68
4485,SUCURSAL CALLE 6,DAR02142025,2025.0,37,2.0,1.277069,3.0,0.62,10.0,33342.68
4486,SUCURSAL MEDELLIN,DAR02142025,2025.0,37,2.0,1.20431,3.0,0.58,6.0,33342.68
4487,0,DAR02160025,0.0,0,0.0,0.0,0.0,0.0,0.0,29217.45
4488,0,DAR02161025,0.0,0,0.0,0.0,0.0,0.0,0.0,42599.78
4489,0,DAR02175025,0.0,0,0.0,0.0,0.0,0.0,0.0,33626.0
4490,SUCURSAL BARRANQUILLA,DAR02176025,2025.0,37,1.0,1.05435,1.0,0.28,5.052631578947369,26549.75
4491,SUCURSAL BUCARAMANGA,DAR02176025,2025.0,37,3.0,3.669083,17.0,0.63,8.0,26549.75
4492,SUCURSAL CALLE 6,DAR02176025,2025.0,37,2.0,0.724133,3.0,0.61,6.0,26549.75
4493,SUCURSAL NORTE,DAR02176025,2025.0,37,1.0,0.255586,1.0,0.72,12.0,26549.75
4494,SUCURSAL BARRANQUILLA,DAR02189025,2025.0,37,1.0,1.513327,1.0,0.25,4.0,30728.79
4495,SUCURSAL CALLE 6,DAR02189025,2025.0,37,1.0,0.561665,1.0,0.39,4.8,30728.79
4496,SUCURSAL MEDELLIN,DAR02189025,2025.0,37,1.0,1.306902,1.0,0.45,5.647058823529411,30728.79
4497,SUCURSAL BARRANQUILLA,DAR02190025,2025.0,37,3.0,1.775906,4.0,0.42,3.4285714285714284,39249.45
4498,SUCURSAL BUCARAMANGA,DAR02190025,2025.0,37,1.0,2.819578,12.0,0.58,8.0,39249.45
4499,SUCURSAL CALLE 6,DAR02190025,2025.0,37,1.0,0.950571,2.0,0.35,5.142857142857142,39249.45
4500,SUCURSAL MEDELLIN,DAR02190025,2025.0,37,2.0,3.634948,2.0,0.45,5.181818181818182,39249.45
4501,SUCURSAL NORTE,DAR02190025,2025.0,37,1.0,0.20243,1.0,10433.37,0.0,39249.45
4502,SUCURSAL BUCARAMANGA,DAR02191025,2025.0,37,1.0,0.456318,1.0,0.31,4.8,44237.98
4503,SUCURSAL VALLADOLID,DAR02191025,2025.0,37,1.0,0.801038,4.0,4452.6,0.0,44237.98
4504,0,DAR02202025,0.0,0,0.0,0.0,0.0,0.0,0.0,33748.54
4505,0,DAR02205025,0.0,0,0.0,0.0,0.0,0.0,0.0,51795.28
4506,0,DAR02208025,0.0,0,0.0,0.0,0.0,0.0,0.0,60307.92
4507,0,DAR02227025,0.0,0,0.0,0.0,0.0,0.0,0.0,89761.45
4508,PRINCIPAL COTA,DAR02239025,2025.0,37,1.0,0.200032,1.0,109.65,0.0,52537.85
4509,SUCURSAL CALI,DAR02239025,2025.0,37,1.0,0.589109,2.0,0.46,7.199999999999999,52537.85
4510,0,DAR02242025,0.0,0,0.0,0.0,0.0,0.0,0.0,74116.8
4511,0,DAR02259025,0.0,0,0.0,0.0,0.0,0.0,0.0,13671.12
4512,SUCURSAL BARRANQUILLA,DAR02264025,2025.0,37,1.0,0.720913,1.0,0.26,4.0,35980.65
4513,SUCURSAL CALLE 6,DAR02264025,2025.0,37,1.0,0.819174,1.0,0.28,5.142857142857142,35980.65
4514,PRINCIPAL COTA,DAR02265025,2025.0,37,1.0,0.640325,1.0,0.35,4.8,42286.93
4515,SUCURSAL BUCARAMANGA,DAR02265025,2025.0,37,1.0,3.856593,12.0,0.51,8.432432432432432,42286.93
4516,SUCURSAL CALI,DAR02265025,2025.0,37,1.0,0.584927,1.0,0.36,3.0,42286.93
4517,SUCURSAL CALLE 6,DAR02265025,2025.0,37,3.0,1.7848,4.0,0.37,3.1578947368421053,42286.93
4518,SUCURSAL MEDELLIN,DAR02265025,2025.0,37,1.0,0.748962,2.0,0.37,5.142857142857142,42286.93
4519,SUCURSAL VALLADOLID,DAR02265025,2025.0,37,1.0,1.948069,1.0,0.45,6.545454545454546,42286.93
4520,SUCURSAL BUCARAMANGA,DAR02270025,2025.0,37,1.0,1.01853,1.0,0.38,6.0,50090.44
4521,0,DAR02272025,0.0,0,0.0,0.0,0.0,0.0,0.0,122280.88
4522,SUCURSAL BUCARAMANGA,DAR02273025,2025.0,37,2.0,0.664283,3.0,276032.67,0.0,91555.02
4523,0,DAR02295025,0.0,0,0.0,0.0,0.0,0.0,0.0,9716.79
4524,SUCURSAL BARRANQUILLA,DAR02304025,2025.0,37,2.0,2.023019,4.0,0.17,3.0,47578.62
4525,SUCURSAL CALI,DAR02304025,2025.0,37,2.0,3.492498,10.0,0.46,4.8,47578.62
4526,SUCURSAL VALLADOLID,DAR02304025,2025.0,37,1.0,1.260232,4.0,0.34,3.0,47578.62
4527,0,DAR02305025,0.0,0,0.0,0.0,0.0,0.0,0.0,66605.68
4528,0,DAR02315025,0.0,0,0.0,0.0,0.0,0.0,0.0,65496.9
4529,SUCURSAL BUCARAMANGA,DAR02317025,2025.0,37,2.0,1.068014,3.0,0.32,4.5,25445.56
4530,0,DAR02323025,0.0,0,0.0,0.0,0.0,0.0,0.0,72935.92
4531,0,DAR02324025,0.0,0,0.0,0.0,0.0,0.0,0.0,51167.86
4532,0,DAR02332025,0.0,0,0.0,0.0,0.0,0.0,0.0,78457.14
4533,SUCURSAL BUCARAMANGA,DAR02346025,2025.0,37,2.0,1.331204,3.0,0.44,4.5,46553.84
4534,0,DAR02349025,0.0,0,0.0,0.0,0.0,0.0,0.0,35759.58
4535,0,DAR02358025,0.0,0,0.0,0.0,0.0,0.0,0.0,52500.0
4536,SUCURSAL BARRANQUILLA,DAR02366025,2025.0,37,1.0,0.223848,1.0,68299.14,0.0,48009.84
4537,SUCURSAL CALLE 6,DAR02366025,2025.0,37,1.0,0.385021,1.0,0.82,6.0,48009.84
4538,SUCURSAL BARRANQUILLA,DAR02369025,2025.0,37,4.0,2.819604,5.0,0.33,5.0769230769230775,41019.8
4539,SUCURSAL BUCARAMANGA,DAR02369025,2025.0,37,2.0,1.468786,3.0,0.39,4.0,41019.8
4540,SUCURSAL CALLE 6,DAR02369025,2025.0,37,2.0,1.532374,3.0,0.19,2.0,41019.8
4541,SUCURSAL MEDELLIN,DAR02369025,2025.0,37,2.0,2.438601,3.0,0.34,5.7,41019.8
4542,SUCURSAL NORTE,DAR02369025,2025.0,37,1.0,0.423125,1.0,0.4,3.0,41019.8
4543,0,DAR02382025,0.0,0,0.0,0.0,0.0,0.0,0.0,38061.8
4544,SUCURSAL CALLE 6,DAR02416025,2025.0,37,2.0,2.775798,6.0,0.53,6.4,58057.7
4545,SUCURSAL CALI,DAR02427025,2025.0,37,1.0,0.266295,1.0,0.87,12.0,94191.08
4546,0,DAR02435025,0.0,0,0.0,0.0,0.0,0.0,0.0,22499.5
4547,SUCURSAL BARRANQUILLA,DAR02450025,2025.0,37,1.0,0.974102,2.0,0.47,4.0,57714.77
4548,SUCURSAL BUCARAMANGA,DAR02450025,2025.0,37,1.0,1.382907,2.0,0.32,4.571428571428571,57714.77
4549,SUCURSAL CALI,DAR02450025,2025.0,37,2.0,1.513658,2.0,0.28,4.363636363636364,57714.77
4550,SUCURSAL CALLE 6,DAR02450025,2025.0,37,3.0,2.572878,9.0,0.48,4.5,57714.77
4551,SUCURSAL VALLADOLID,DAR02450025,2025.0,37,2.0,2.062519,3.0,0.27,4.0,57714.77
4552,0,DAR02471025,0.0,0,0.0,0.0,0.0,0.0,0.0,88483.72
4553,SUCURSAL BARRANQUILLA,DAR02499025,2025.0,37,1.0,2.829326,1.0,0.43,5.142857142857143,22705.99
4554,SUCURSAL VALLADOLID,DAR02499025,2025.0,37,1.0,0.989541,4.0,2.25,6.0,22705.99
4555,SUCURSAL NORTE,DAR02513025,2025.0,37,1.0,0.376426,1.0,0.44,4.0,82850.5
4556,SUCURSAL BARRANQUILLA,DAR02523025,2025.0,37,1.0,2.097353,2.0,0.13,2.608695652173913,69096.74
4557,SUCURSAL BUCARAMANGA,DAR02523025,2025.0,37,2.0,1.72033,6.0,0.34,5.142857142857142,69096.74
4558,SUCURSAL NORTE,DAR02523025,2025.0,37,1.0,0.562866,1.0,0.48,6.0,69096.74
4559,0,DAR02527025,0.0,0,0.0,0.0,0.0,0.0,0.0,61329.02
4560,0,DAR02531025,0.0,0,0.0,0.0,0.0,0.0,0.0,30409.2
4561,0,DAR02533025,0.0,0,0.0,0.0,0.0,0.0,0.0,30246.24
4562,0,DAR02534025,0.0,0,0.0,0.0,0.0,0.0,0.0,32622.05
4563,SUCURSAL BARRANQUILLA,DAR02543025,2025.0,37,1.0,0.466076,1.0,0.54,6.0,47985.35
4564,0,DAR02545025,0.0,0,0.0,0.0,0.0,0.0,0.0,91955.98
4565,0,DAR02553025,0.0,0,0.0,0.0,0.0,0.0,0.0,93153.84
4566,0,DAR02593025,0.0,0,0.0,0.0,0.0,0.0,0.0,31387.02
4567,SUCURSAL BARRANQUILLA,DAR02594025,2025.0,37,2.0,7.442486,8.0,0.2,3.958762886597938,18353.4
4568,SUCURSAL MEDELLIN,DAR02594025,2025.0,37,1.0,4.282051,12.0,0.3,2.7272727272727275,18353.4
4569,SUCURSAL VALLADOLID,DAR02594025,2025.0,37,2.0,2.183819,7.0,0.45,7.764705882352941,18353.4
4570,0,DAR02606025,0.0,0,0.0,0.0,0.0,0.0,0.0,7537.31
4571,0,DAR02621025,0.0,0,0.0,0.0,0.0,0.0,0.0,18312.4
4572,SUCURSAL BARRANQUILLA,DAR02642025,2025.0,37,1.0,0.508296,2.0,0.78,12.0,67308.18
4573,0,DAR02645025,0.0,0,0.0,0.0,0.0,0.0,0.0,32252.28
4574,0,DAR02649025,0.0,0,0.0,0.0,0.0,0.0,0.0,16854.65
4575,0,DAR02659025,0.0,0,0.0,0.0,0.0,0.0,0.0,25048.59
4576,0,DAR02667025,0.0,0,0.0,0.0,0.0,0.0,0.0,65222.5
4577,0,DAR02668025,0.0,0,0.0,0.0,0.0,0.0,0.0,21562.66
4578,0,DAR02670025,0.0,0,0.0,0.0,0.0,0.0,0.0,31050.0
4579,SUCURSAL NORTE,DAR02693025,2025.0,37,1.0,0.201845,1.0,7920.98,0.0,70825.69
4580,SUCURSAL BARRANQUILLA,DAR02695025,2025.0,37,2.0,5.61565,2.0,0.07,1.4025974025974026,33710.44
4581,SUCURSAL CALI,DAR02695025,2025.0,37,1.0,2.561168,1.0,0.3,5.032258064516129,33710.44
4582,SUCURSAL CALLE 6,DAR02695025,2025.0,37,1.0,0.629364,1.0,0.4,6.545454545454546,33710.44
4583,SUCURSAL MEDELLIN,DAR02695025,2025.0,37,2.0,4.728718,16.0,0.2,4.0,33710.44
4584,SUCURSAL VALLADOLID,DAR02695025,2025.0,37,1.0,0.90893,3.0,0.63,10.0,33710.44
4585,PRINCIPAL COTA,DAR02708025,2025.0,37,1.0,1.997266,1.0,0.4,6.260869565217391,37002.06
4586,SUCURSAL BARRANQUILLA,DAR02708025,2025.0,37,1.0,1.242347,1.0,0.86,7.428571428571429,37002.06
4587,SUCURSAL CALLE 6,DAR02708025,2025.0,37,2.0,1.391446,2.0,0.93,3.272727272727273,37002.06
4588,SUCURSAL VALLADOLID,DAR02708025,2025.0,37,1.0,1.580452,1.0,0.43,6.0,37002.06
4589,0,DAR02708182,0.0,0,0.0,0.0,0.0,0.0,0.0,67666.76
4590,SUCURSAL CALI,DAR02743025,2025.0,37,1.0,1.398786,1.0,0.47,7.199999999999999,38700.3
4591,SUCURSAL CALLE 6,DAR02743025,2025.0,37,1.0,0.200387,1.0,1660.73,0.0,38700.3
4592,0,DAR02755025,0.0,0,0.0,0.0,0.0,0.0,0.0,23917.11
4593,0,DAR02762025,0.0,0,0.0,0.0,0.0,0.0,0.0,13111.4
4594,0,DAR02789025,0.0,0,0.0,0.0,0.0,0.0,0.0,30162.55
4595,0,DAR02800025,0.0,0,0.0,0.0,0.0,0.0,0.0,13132.5
4596,SUCURSAL BUCARAMANGA,DAR02804025,2025.0,37,1.0,1.818797,2.0,0.36,6.0,37194.96
4597,SUCURSAL CALLE 6,DAR02804025,2025.0,37,3.0,3.02005,8.0,0.37,4.173913043478261,37194.96
4598,0,DAR02818025,0.0,0,0.0,0.0,0.0,0.0,0.0,12872.5
4599,0,DAR02820025,0.0,0,0.0,0.0,0.0,0.0,0.0,67042.46
4600,0,DAR02821025,0.0,0,0.0,0.0,0.0,0.0,0.0,67176.58
