,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,producto_costo_unitario
3529,SUCURSAL VALLADOLID,BAE04191125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24256.95
3530,0,BAE04205125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,35613.16
3531,PRINCIPAL COTA,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3532,SUCURSAL BARRANQUILLA,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3533,SUCURSAL BUCARAMANGA,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3534,SUCURSAL CALI,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3535,SUCURSAL CALLE 6,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3536,SUCURSAL MEDELLIN,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3537,SUCURSAL NORTE,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3538,SUCURSAL VALLADOLID,BAE04240125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,47176.0
3539,PRINCIPAL COTA,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3540,SUCURSAL BARRANQUILLA,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3541,SUCURSAL BUCARAMANGA,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3542,SUCURSAL CALI,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3543,SUCURSAL CALLE 6,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3544,SUCURSAL MEDELLIN,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3545,SUCURSAL NORTE,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3546,SUCURSAL VALLADOLID,BAE04241125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,16642.12
3547,PRINCIPAL COTA,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3548,SUCURSAL BARRANQUILLA,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3549,SUCURSAL BUCARAMANGA,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3550,SUCURSAL CALI,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3551,SUCURSAL CALLE 6,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3552,SUCURSAL MEDELLIN,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3553,SUCURSAL NORTE,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3554,SUCURSAL VALLADOLID,BAE04265125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,11287.95
3555,PRINCIPAL COTA,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3556,SUCURSAL BARRANQUILLA,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3557,SUCURSAL BUCARAMANGA,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3558,SUCURSAL CALI,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3559,SUCURSAL CALLE 6,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3560,SUCURSAL MEDELLIN,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3561,SUCURSAL NORTE,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3562,SUCURSAL VALLADOLID,BAE04270125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14330.28
3563,PRINCIPAL COTA,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3564,SUCURSAL BARRANQUILLA,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3565,SUCURSAL BUCARAMANGA,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3566,SUCURSAL CALI,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3567,SUCURSAL CALLE 6,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3568,SUCURSAL MEDELLIN,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3569,SUCURSAL NORTE,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3570,SUCURSAL VALLADOLID,BAE04293125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,29450.41
3571,PRINCIPAL COTA,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3572,SUCURSAL BARRANQUILLA,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3573,SUCURSAL BUCARAMANGA,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3574,SUCURSAL CALI,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3575,SUCURSAL CALLE 6,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3576,SUCURSAL MEDELLIN,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3577,SUCURSAL NORTE,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3578,SUCURSAL VALLADOLID,BAE04304125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26585.17
3579,PRINCIPAL COTA,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3580,SUCURSAL BARRANQUILLA,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3581,SUCURSAL BUCARAMANGA,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3582,SUCURSAL CALI,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3583,SUCURSAL CALLE 6,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3584,SUCURSAL MEDELLIN,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3585,SUCURSAL NORTE,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3586,SUCURSAL VALLADOLID,BAE04309125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,31218.73
3587,PRINCIPAL COTA,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3588,SUCURSAL BARRANQUILLA,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3589,SUCURSAL BUCARAMANGA,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3590,SUCURSAL CALI,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3591,SUCURSAL CALLE 6,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3592,SUCURSAL MEDELLIN,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3593,SUCURSAL NORTE,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3594,SUCURSAL VALLADOLID,BAE04315125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,37052.53
3595,PRINCIPAL COTA,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3596,SUCURSAL BARRANQUILLA,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3597,SUCURSAL BUCARAMANGA,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3598,SUCURSAL CALI,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3599,SUCURSAL CALLE 6,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3600,SUCURSAL MEDELLIN,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3601,SUCURSAL NORTE,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3602,SUCURSAL VALLADOLID,BAE04369125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24342.34
3603,PRINCIPAL COTA,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3604,SUCURSAL BARRANQUILLA,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3605,SUCURSAL BUCARAMANGA,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3606,SUCURSAL CALI,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3607,SUCURSAL CALLE 6,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3608,SUCURSAL MEDELLIN,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3609,SUCURSAL NORTE,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3610,SUCURSAL VALLADOLID,BAE04416125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,42091.23
3611,0,BAE04444125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,25413.17
3612,PRINCIPAL COTA,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3613,SUCURSAL BARRANQUILLA,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3614,SUCURSAL BUCARAMANGA,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3615,SUCURSAL CALI,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3616,SUCURSAL CALLE 6,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3617,SUCURSAL MEDELLIN,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3618,SUCURSAL NORTE,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,12089.53
3619,SUCURSAL VALLADOLID,BAE04517125,2025.0,2025-09-09 00:00:00,37,0.0,0.001845,0.0,7920.98,0.0,12089.53
3620,PRINCIPAL COTA,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3621,SUCURSAL BARRANQUILLA,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3622,SUCURSAL BUCARAMANGA,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3623,SUCURSAL CALI,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3624,SUCURSAL CALLE 6,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3625,SUCURSAL MEDELLIN,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3626,SUCURSAL NORTE,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3627,SUCURSAL VALLADOLID,BAE04520125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,27000.0
3628,PRINCIPAL COTA,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3629,SUCURSAL BARRANQUILLA,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3630,SUCURSAL BUCARAMANGA,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3631,SUCURSAL CALI,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3632,SUCURSAL CALLE 6,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3633,SUCURSAL MEDELLIN,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3634,SUCURSAL NORTE,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3635,SUCURSAL VALLADOLID,BAE04524125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,78293.0
3636,PRINCIPAL COTA,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3637,SUCURSAL BARRANQUILLA,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3638,SUCURSAL BUCARAMANGA,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3639,SUCURSAL CALI,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3640,SUCURSAL CALLE 6,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3641,SUCURSAL MEDELLIN,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3642,SUCURSAL NORTE,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3643,SUCURSAL VALLADOLID,BAE04562125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18186.1
3644,PRINCIPAL COTA,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3645,SUCURSAL BARRANQUILLA,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3646,SUCURSAL BUCARAMANGA,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3647,SUCURSAL CALI,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3648,SUCURSAL CALLE 6,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3649,SUCURSAL MEDELLIN,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3650,SUCURSAL NORTE,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3651,SUCURSAL VALLADOLID,BAE04641125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,26333.88
3652,PRINCIPAL COTA,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3653,SUCURSAL BARRANQUILLA,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3654,SUCURSAL BUCARAMANGA,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3655,SUCURSAL CALI,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3656,SUCURSAL CALLE 6,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3657,SUCURSAL MEDELLIN,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3658,SUCURSAL NORTE,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3659,SUCURSAL VALLADOLID,BAE04671125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,24137.0
3660,PRINCIPAL COTA,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3661,SUCURSAL BARRANQUILLA,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3662,SUCURSAL BUCARAMANGA,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3663,SUCURSAL CALI,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3664,SUCURSAL CALLE 6,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3665,SUCURSAL MEDELLIN,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3666,SUCURSAL NORTE,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3667,SUCURSAL VALLADOLID,BAE04672125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25102.84
3668,PRINCIPAL COTA,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3669,SUCURSAL BARRANQUILLA,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3670,SUCURSAL BUCARAMANGA,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,6e-06,0.0,25.55,0.0,82043.17
3671,SUCURSAL CALI,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3672,SUCURSAL CALLE 6,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3673,SUCURSAL MEDELLIN,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3674,SUCURSAL NORTE,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3675,SUCURSAL VALLADOLID,BAE04736125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,82043.17
3676,PRINCIPAL COTA,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3677,SUCURSAL BARRANQUILLA,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3678,SUCURSAL BUCARAMANGA,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3679,SUCURSAL CALI,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3680,SUCURSAL CALLE 6,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3681,SUCURSAL MEDELLIN,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3682,SUCURSAL NORTE,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3683,SUCURSAL VALLADOLID,BAE04750125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,17475.87
3684,PRINCIPAL COTA,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3685,SUCURSAL BARRANQUILLA,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3686,SUCURSAL BUCARAMANGA,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3687,SUCURSAL CALI,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3688,SUCURSAL CALLE 6,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3689,SUCURSAL MEDELLIN,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.001003,0.0,3335.33,0.0,130050.0
3690,SUCURSAL NORTE,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3691,SUCURSAL VALLADOLID,BAE04893125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,130050.0
3692,PRINCIPAL COTA,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3693,SUCURSAL BARRANQUILLA,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3694,SUCURSAL BUCARAMANGA,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3695,SUCURSAL CALI,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3696,SUCURSAL CALLE 6,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3697,SUCURSAL MEDELLIN,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3698,SUCURSAL NORTE,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3699,SUCURSAL VALLADOLID,BAE04978125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49537.74
3700,PRINCIPAL COTA,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3701,SUCURSAL BARRANQUILLA,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.160257,0.0,0.69,12.0,90836.27
3702,SUCURSAL BUCARAMANGA,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3703,SUCURSAL CALI,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3704,SUCURSAL CALLE 6,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3705,SUCURSAL MEDELLIN,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3706,SUCURSAL NORTE,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3707,SUCURSAL VALLADOLID,BAE05001125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,90836.27
3708,PRINCIPAL COTA,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14518.68
3709,SUCURSAL BARRANQUILLA,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.027129,0.0,0.78,12.0,14518.68
3710,SUCURSAL BUCARAMANGA,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14518.68
3711,SUCURSAL CALI,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14518.68
3712,SUCURSAL CALLE 6,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14518.68
3713,SUCURSAL MEDELLIN,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14518.68
3714,SUCURSAL NORTE,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,14518.68
3715,SUCURSAL VALLADOLID,BAE05012125,2025.0,2025-09-09 00:00:00,37,0.0,0.005534,0.0,23763.32,0.0,14518.68
3716,0,BAE05029125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
3717,PRINCIPAL COTA,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3718,SUCURSAL BARRANQUILLA,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3719,SUCURSAL BUCARAMANGA,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3720,SUCURSAL CALI,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3721,SUCURSAL CALLE 6,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3722,SUCURSAL MEDELLIN,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3723,SUCURSAL NORTE,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3724,SUCURSAL VALLADOLID,BAE05091125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,5647.23
3725,PRINCIPAL COTA,BAE05171125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4997.49
3726,SUCURSAL BARRANQUILLA,BAE05171125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4997.49
3727,SUCURSAL BUCARAMANGA,BAE05171125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4997.49
3728,SUCURSAL CALI,BAE05171125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4997.49
3729,SUCURSAL CALLE 6,BAE05171125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4997.49
3730,SUCURSAL MEDELLIN,BAE05171125,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,4997.49
